[2025-04-30T16:08:02.717Z] 开始处理OPML文件: public/data/2025-04-28T11-12-33-489Z-__.opml
[2025-04-30T16:08:02.725Z] 开始解析OPML文件: public/data/2025-04-28T11-12-33-489Z-__.opml
[2025-04-30T16:08:02.999Z] OPML文件解析成功，开始构建知识树
                            },
                            {
                              "id": "j208b1yva",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "73w99wkyc",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "k6d6lg4kj",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "mz5k3k9ac",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "7fprchm0q",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "4ela4gskm",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        },
                                        {
                                          "id": "7llccasw0",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    }
                                  ]
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "s33wjw45e",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "w6zxk1yel",
                              "level": 7,
                              "title": "",
                              "children": []
                            },
                            {
                              "id": "cfbe5g51t",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "fo5zmg357",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "6hbk2kxw5",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "gq5ama4a6",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    },
                                    {
                                      "id": "y38lmfo1s",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "1t9rwz0bp",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    }
                                  ]
                                }
                              ]
                            }
                          ]
                        }
                      ]
                    },
                    {
                      "id": "jee35gos7",
                      "level": 5,
                      "title": "",
                      "children": [
                        {
                          "id": "lmx4e441q",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "571513vxb",
                              "level": 7,
                              "title": "",
                              "children": []
                            },
                            {
                              "id": "2lvjrbm9x",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "b3ffy8daf",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            },
                            {
                              "id": "sq56clkb0",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "1oe26jpx2",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "8fe8vnile",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "dyni7ggcp",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "srx9cs2p9",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "bsk26n05b",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "rt2ydpsks",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "u7syq44re",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "m6ncx37ec",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "3wtfwf3sh",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "cscg9u7rl",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "vu7o6h31v",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "xk9w1bohv",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "1xkyiesp0",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "cbjsw2fwv",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        },
                                        {
                                          "id": "87t29jnv0",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        },
                                        {
                                          "id": "sshw03voq",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        },
                                        {
                                          "id": "a2hr06cto",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    }
                                  ]
                                },
                                {
                                  "id": "z4yyc0jx2",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "4vh00jw0l",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "98or7x0ai",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "mo473bupe",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "wl8nkbkky",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "kuasp6cw3",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "h4st02vo2",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "mnfcsiqia",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "3mdwjfvwh",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "hq1lei1vc",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "4weg3rs9d",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "5vhd7yut8",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "mn53uk5xt",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        },
                                        {
                                          "id": "7f2ojc9ug",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    }
                                  ]
                                },
                                {
                                  "id": "szf0nwx5k",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "9kxuk3cxj",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "h0066ocoy",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "we27sqb5b",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "czawtm08r",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "yckj6vtpf",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "ac5kd599z",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "6luyegflw",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "vm4xr4ei8",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "i91v3dd64",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "4uvz3b03c",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "xkv3hoia2",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "3gvwwzryo",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "zrcmypak1",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "v4ngqguw5",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "u96pooj0d",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "6ytkogz0k",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "7dmv91n6j",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            }
                          ]
                        }
                      ]
                    },
                    {
                      "id": "ccg0x7cun",
                      "level": 5,
                      "title": "",
                      "children": [
                        {
                          "id": "cu0js9rvo",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "em96ixk51",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "4z4l9dsc5",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "v0arn7ssl",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "gg3neei3s",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "idb6oue2l",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "pduwny3cj",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "k053lfuvz",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "hsps081m5",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "so6677wwc",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "uduym0xco",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                },
                                {
                                  "id": "3e126lh6y",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "r4aohbmxj",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "orcgzktx4",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "bknw9y1ic",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "tfki8qt7z",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "bfx5vq4c1",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "jcg1f6gbl",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "06balkm0r",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "3ajr0dv85",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "zrjf7prn8",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "rkxhmnza8",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    },
                                    {
                                      "id": "6oyemn5a2",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "k1etl4us6",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "rhtjq54ks",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "swid1kf9v",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "96ppvk54v",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "clpsz6n7e",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            },
                            {
                              "id": "83t1d92ge",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "if7rm9zvy",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "de7tg7dgo",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "al0f94sp3",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "szawlgadh",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            },
                            {
                              "id": "tcjgfx7yl",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "b1kzf5eii",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "g1lohcqrc",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "645tfnyr2",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            }
                          ]
                        }
                      ]
                    },
                    {
                      "id": "5ybgyrh1z",
                      "level": 5,
                      "title": "",
                      "children": [
                        {
                          "id": "vgsuf6sqz",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "zxcucevud",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "vif2yny0c",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "fyftrdwhj",
                                      "level": 9,
                                      "title": "",
                                      "children": []
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "khzhc26zd",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "s4io24f7i",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "p1uy9as3s",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "ko7y8b8x4",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            },
                            {
                              "id": "zfeg27bch",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "8uofujsj1",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "zjzz25i23",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            },
                            {
                              "id": "1ic1dn0jf",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "es76nlrzi",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "3k4izbee6",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "63y8zajb9",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "oc9i6mxvl",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "542d6idwr",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "lpum2g07j",
                              "level": 7,
                              "title": "",
                              "children": []
                            },
                            {
                              "id": "n7b80pqfw",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "0hj9ohite",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "2yunizgln",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "b5lfhqvdf",
                                          "level": 10,
                                          "title": "",
                                          "children": [
                                            {
                                              "id": "9fm8g5bjg",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            },
                                            {
                                              "id": "2e61z6nhf",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            }
                                          ]
                                        }
                                      ]
                                    },
                                    {
                                      "id": "zacxuov0t",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "d1g6jtxuq",
                                          "level": 10,
                                          "title": "",
                                          "children": [
                                            {
                                              "id": "kcdkkunir",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            },
                                            {
                                              "id": "pxdityzbf",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            }
                                          ]
                                        },
                                        {
                                          "id": "pe0l5yzt5",
                                          "level": 10,
                                          "title": "",
                                          "children": [
                                            {
                                              "id": "3f0qu7afk",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            }
                                          ]
                                        },
                                        {
                                          "id": "te4u7bkuy",
                                          "level": 10,
                                          "title": "",
                                          "children": [
                                            {
                                              "id": "y985os2dq",
                                              "level": 11,
                                              "title": "",
                                              "children": [
                                                {
                                                  "id": "48zav33fh",
                                                  "level": 12,
                                                  "title": "",
                                                  "children": []
                                                },
                                                {
                                                  "id": "bflyly3e5",
                                                  "level": 12,
                                                  "title": "",
                                                  "children": []
                                                },
                                                {
                                                  "id": "40bhf5bu5",
                                                  "level": 12,
                                                  "title": "",
                                                  "children": []
                                                },
                                                {
                                                  "id": "c8ol6gzpv",
                                                  "level": 12,
                                                  "title": "",
                                                  "children": []
                                                }
                                              ]
                                            }
                                          ]
                                        }
                                      ]
                                    }
                                  ]
                                },
                                {
                                  "id": "wgam9jtv6",
                                  "level": 8,
                                  "title": "",
                                  "children": [
                                    {
                                      "id": "07dsqan3k",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "iiix5o86y",
                                          "level": 10,
                                          "title": "",
                                          "children": [
                                            {
                                              "id": "5pj35ufxb",
                                              "level": 11,
                                              "title": "",
                                              "children": []
                                            }
                                          ]
                                        }
                                      ]
                                    },
                                    {
                                      "id": "m0va032sq",
                                      "level": 9,
                                      "title": "",
                                      "children": [
                                        {
                                          "id": "ejrhkck79",
                                          "level": 10,
                                          "title": "",
                                          "children": []
                                        }
                                      ]
                                    }
                                  ]
                                }
                              ]
                            },
                            {
                              "id": "yotoupeus",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "s3qhy7wis",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                }
                              ]
                            }
                          ]
                        },
                        {
                          "id": "ncqcn1jie",
                          "level": 6,
                          "title": "",
                          "children": [
                            {
                              "id": "msg7mmlz0",
                              "level": 7,
                              "title": "",
                              "children": [
                                {
                                  "id": "jbo1zl0hx",
                                  "level": 8,
                                  "title": "",
                                  "children": []
                                },
                                {
                                  "id": "ybzj92hek",
                                  "level": 8,
